,base,ftune,ftunernd
5560,5.0,8.219249,4.8054733
5561,5.0,8.874225,4.891037
5562,5.0,5.1290393,5.0348253
5563,5.0,8.377285,4.891037
5564,5.0,8.874225,4.891037
5565,5.0,8.874225,4.891037
5566,5.0,4.4203215,4.891037
5567,5.0,6.3282285,4.9408827
5568,5.0,7.580123,4.891037
5569,5.0,6.7740293,4.6646175
5570,5.0,6.926028,4.8687253
5571,5.0,8.377285,4.891037
5572,5.0,8.874225,4.891037
5573,5.0,9.043633,5.176448
5574,5.0,7.99739,4.8910017
5575,5.0,8.01944,4.8979263
5576,5.0,8.377285,4.891037
5577,5.0,8.874225,4.891037
5578,5.0,8.377285,4.891037
5579,5.0,7.47629,4.8615584
5580,5.0,7.18618,4.891037
5581,5.0,8.020178,4.8339148
5582,5.0,8.35941,4.891037
5583,5.0,4.6728916,4.558382
5584,5.0,3.7637634,4.43416
5585,5.0,8.874225,4.891037
5586,5.0,7.18689,4.9236045
5587,5.0,4.92331,4.8019195
5588,5.0,5.1977043,5.217934
5589,5.0,8.874225,4.891037
5590,5.0,8.049671,4.891037
5591,5.0,6.2481894,4.757913
5592,5.0,7.162092,4.8495774
5593,5.0,4.725903,4.45116
5594,5.0,5.720169,4.9363923
5595,5.0,8.377285,4.891037
5596,5.0,3.224356,4.639
5597,5.0,7.7219467,4.839398
5598,5.0,7.8052607,4.891037
5599,5.0,1.9564155,3.6937044
5600,5.0,8.377285,4.891037
5601,5.0,6.5762463,4.846345
5602,5.0,8.049671,4.891037
5603,5.0,6.318079,4.847554
5604,5.0,8.377285,4.891037
5605,5.0,5.322406,4.7030144
5606,5.0,6.5117774,4.815983
5607,5.0,8.286001,4.8440504
5608,5.0,7.125622,4.8564925
5609,5.0,8.377285,4.891037
5610,5.0,8.874225,4.891037
5611,5.0,8.874225,4.891037
5612,5.0,7.447336,4.891037
5613,5.0,8.049671,4.891037
5614,5.0,6.705741,4.891037
5615,5.0,8.874225,4.891037
5616,5.0,7.805398,4.858267
5617,5.0,8.874225,4.891037
5618,5.0,8.874225,4.891037
5619,5.0,7.1862335,4.891037
5620,5.0,4.788406,5.162284
5621,5.0,7.389804,4.8939204
5622,5.0,4.7183623,4.667597
5623,5.0,7.8052607,4.891037
5624,5.0,7.609944,4.891037
5625,5.0,8.377285,4.891037
5626,5.0,6.892319,4.891037
5627,5.0,5.3822474,4.8187947
5628,5.0,7.727284,4.8403187
5629,5.0,8.874225,4.891037
5630,5.0,4.344837,4.5966496
5631,5.0,7.311836,4.949508
5632,5.0,8.874225,4.891037
5633,5.0,4.5059805,4.932585
5634,5.0,8.019291,4.891037
5635,5.0,7.609944,4.891037
5636,5.0,2.862399,4.0918074
5637,5.0,8.874225,4.891037
5638,5.0,5.5374117,5.04857
5639,5.0,6.3628764,4.861162
5640,5.0,7.4061546,4.8899784
5641,5.0,4.3587937,5.092991
5642,5.0,7.157143,4.863329
5643,5.0,4.1516595,4.5166807
5644,5.0,5.013723,4.964522
5645,5.0,8.874225,4.891037
5646,5.0,4.4368114,4.7951875
5647,5.0,6.0426884,4.891037
5648,5.0,5.488208,5.154662
5649,5.0,8.874225,4.891037
5650,5.0,4.753948,4.433029
5651,5.0,3.9097133,4.779009
5652,5.0,8.377285,4.891037
5653,5.0,8.874225,4.891037
5654,5.0,6.5027995,4.900381
5655,5.0,7.0790367,4.9224124
5656,5.0,8.377285,4.891037
5657,5.0,8.874225,4.891037
5658,5.0,6.7354794,4.8643093
5659,5.0,8.377285,4.891037
5660,5.0,3.504604,4.4801507
5661,5.0,8.049671,4.891037
5662,5.0,5.045909,4.794376
5663,5.0,4.1749473,4.4291506
5664,5.0,8.874225,4.891037
5665,5.0,8.874225,4.891037
5666,5.0,6.091979,4.9406023
5667,5.0,7.0505695,4.8910127
5668,5.0,3.878776,4.4046483
5669,5.0,8.874225,4.891037
5670,5.0,4.4657755,5.0149007
5671,5.0,7.0408163,4.7164483
5672,5.0,7.447336,4.891037
5673,5.0,6.047924,5.134692
5674,5.0,1.9507039,3.9612348
5675,5.0,4.0302186,5.087713
5676,5.0,7.932525,5.1001577
5677,5.0,8.874225,4.891037
5678,5.0,8.874225,4.891037
5679,5.0,6.6816926,4.8596754
5680,5.0,7.1610494,4.7677684
5681,5.0,3.5511672,4.780844
5682,5.0,8.377285,4.891037
5683,5.0,8.049671,4.891037
5684,5.0,5.442267,4.796611
5685,5.0,8.874225,4.891037
5686,5.0,6.5910645,4.8722515
5687,5.0,7.017028,4.7532997
5688,5.0,8.049671,4.891037
5689,5.0,6.8538556,5.085834
5690,5.0,8.377285,4.891037
5691,5.0,7.762583,4.9130416
5692,5.0,8.377285,4.891037
5693,5.0,7.739648,4.8911185
5694,5.0,8.874225,4.891037
5695,5.0,7.2756133,4.7939825
5696,5.0,6.112488,4.890982
5697,5.0,8.874225,4.891037
5698,5.0,8.384495,4.925442
5699,5.0,4.4025736,4.7974753
5700,5.0,7.2977786,4.8484178
5701,5.0,7.8415246,4.7644763
5702,5.0,5.567919,4.829689
5703,5.0,7.1862335,4.891037
5704,5.0,7.1862335,4.891037
5705,5.0,8.874225,4.891037
5706,5.0,6.719539,4.8287325
5707,5.0,8.874225,4.891037
5708,5.0,8.377285,4.891037
5709,5.0,8.031904,4.8627615
5710,5.0,5.5236425,4.9104176
5711,5.0,8.874225,4.891037
5712,5.0,5.31071,4.4096828
5713,5.0,8.874225,4.891037
5714,5.0,8.377285,4.891037
5715,5.0,6.847639,4.890496
5716,5.0,5.339681,4.97519
5717,5.0,5.2349215,4.768246
5718,5.0,8.377285,4.891037
5719,5.0,7.746013,4.864257
5720,5.0,8.874225,4.891037
5721,5.0,4.4034605,4.4321218
5722,5.0,6.7978597,4.8889136
5723,5.0,5.5924106,5.1460066
5724,5.0,8.874225,4.891037
5725,5.0,8.377285,4.891037
5726,5.0,8.874225,4.891037
5727,5.0,6.1278176,5.003541
5728,5.0,5.53743,4.917474
5729,5.0,7.780495,4.890102
5730,5.0,8.874225,4.891037
5731,5.0,5.852089,4.923135
5732,5.0,7.2799597,4.8683853
5733,5.0,7.274016,5.123245
5734,5.0,8.874225,4.891037
5735,5.0,5.7031465,4.958711
5736,5.0,8.874225,4.891037
5737,5.0,8.377285,4.890965
5738,5.0,8.798052,4.9048333
5739,5.0,8.874225,4.891037
5740,5.0,6.259679,4.8636827
5741,5.0,7.25404,4.7229805
5742,5.0,8.377285,4.891037
5743,5.0,8.377285,4.891037
5744,5.0,8.874225,4.891037
5745,5.0,8.360689,4.891037
5746,5.0,4.8386827,5.0923615
5747,5.0,7.154409,4.8910346
5748,5.0,4.004475,4.07896
5749,5.0,8.874225,4.891037
5750,5.0,5.5158553,4.987799
5751,5.0,8.874225,4.891037
5752,5.0,7.8052607,4.891037
5753,5.0,8.874225,4.891037
5754,5.0,8.377285,4.891037
5755,5.0,8.874225,4.891037
5756,5.0,8.377285,4.891037
5757,5.0,8.377285,4.891037
5758,5.0,6.530786,4.7361565
5759,5.0,8.874225,4.891037
5760,5.0,8.874225,4.891037
5761,5.0,8.377285,4.891037
5762,5.0,8.049671,4.891037
5763,5.0,9.042395,5.048984
5764,5.0,7.2631116,4.7400317
5765,5.0,8.874225,4.891037
5766,5.0,7.447336,4.891037
5767,5.0,8.377285,4.891037
5768,5.0,7.447336,4.891037
5769,5.0,6.8107624,4.891037
5770,5.0,7.609944,4.891037
5771,5.0,8.874225,4.891037
5772,5.0,4.585286,4.4891663
5773,5.0,7.8052607,4.891037
5774,5.0,9.082341,5.0959935
5775,5.0,7.8052607,4.891037
5776,5.0,3.8322048,4.573235
5777,5.0,8.874225,4.891037
5778,5.0,8.874225,4.891037
5779,5.0,8.049671,4.891037
5780,5.0,6.3309913,4.8086815
5781,5.0,8.874225,4.851085
5782,5.0,8.049671,4.891037
5783,5.0,5.795663,5.202239
5784,5.0,6.8239913,4.876711
5785,5.0,8.049671,4.891037
5786,5.0,6.9554043,4.868433
5787,5.0,8.874225,4.891037
5788,5.0,5.8209643,4.8015366
5789,5.0,8.032155,4.891037
5790,5.0,4.6438603,4.8716507
5791,5.0,8.049671,4.891037
5792,5.0,5.610246,5.125056
5793,5.0,3.9342387,4.612341
5794,5.0,8.874225,4.891037
5795,5.0,8.049671,4.891037
5796,5.0,8.874225,4.891037
5797,5.0,6.2118006,5.043223
5798,5.0,5.284873,4.852909
5799,5.0,8.049671,4.891037
5800,5.0,8.874225,4.891037
5801,5.0,8.874225,4.891037
5802,5.0,4.9303155,4.6654196
5803,5.0,5.00607,4.8927937
5804,5.0,8.874225,4.891037
5805,5.0,4.460509,4.928775
5806,5.0,6.0162673,5.4831405
5807,5.0,8.874225,4.891037
5808,5.0,7.609944,4.891037
5809,5.0,6.1066546,4.7987046
5810,5.0,7.8486214,5.057505
5811,5.0,8.874225,4.891037
5812,5.0,8.874225,4.891037
5813,5.0,4.614699,4.150324
5814,5.0,8.049671,4.891037
5815,5.0,8.874225,4.891037
5816,5.0,4.692317,4.953415
5817,5.0,8.874225,4.891037
5818,5.0,8.874225,4.891037
5819,5.0,6.374139,4.8079257
5820,5.0,6.723763,4.815367
5821,5.0,8.377285,4.891037
5822,5.0,3.7476926,4.6169424
5823,5.0,6.8625727,4.891037
5824,5.0,6.631063,4.7932
5825,5.0,6.475666,4.7443237
5826,5.0,7.8052607,4.891037
5827,5.0,6.122803,4.847997
5828,5.0,6.905438,4.9173627
5829,5.0,6.518105,4.8977776
5830,5.0,7.077943,4.891037
5831,5.0,6.2773323,4.954136
5832,5.0,8.377285,4.891037
5833,5.0,8.377285,4.891037
5834,5.0,7.7942142,4.891037
5835,5.0,7.609944,4.8907194
5836,5.0,7.5456023,4.9505014
5837,5.0,7.0097866,4.901788
5838,5.0,8.874225,4.891037
5839,5.0,7.499719,4.8398633
5840,5.0,6.6662335,4.891037
5841,5.0,8.377285,4.891037
5842,5.0,7.9991517,4.886589
5843,5.0,5.493453,4.960353
5844,5.0,5.9639134,4.7775073
5845,5.0,6.951869,4.905477
5846,5.0,8.356145,4.891037
5847,5.0,8.874225,4.891037
5848,5.0,7.1862335,4.891037
5849,5.0,6.1633615,4.7704377
5850,5.0,8.377285,4.891037
5851,5.0,8.049671,4.891037
5852,5.0,6.114735,4.7849207
5853,5.0,8.874225,4.891037
5854,5.0,8.874225,4.891037
5855,5.0,8.874225,4.891037
5856,5.0,6.0349665,4.8942494
5857,5.0,6.212362,4.932166
5858,5.0,8.377285,4.891037
5859,5.0,7.234059,4.748764
5860,5.0,7.756474,4.8704257
5861,5.0,7.8052607,4.891037
5862,5.0,8.049671,4.891037
5863,5.0,7.308042,4.891037
5864,5.0,7.609944,4.891037
5865,5.0,6.5057173,4.8643284
5866,5.0,8.873574,4.891037
5867,5.0,5.036165,4.8023424
5868,5.0,3.1444976,3.8067088
5869,5.0,8.377285,4.891037
5870,5.0,7.8052607,4.891037
5871,5.0,6.179081,4.890786
5872,5.0,5.7602177,5.1499567
5873,5.0,6.942963,4.868972
5874,5.0,8.000373,4.8910704
5875,5.0,8.874225,4.891037
5876,5.0,8.874225,4.891037
5877,5.0,7.8611555,4.9484253
5878,5.0,8.874225,4.891037
5879,5.0,8.874225,4.891037
5880,5.0,8.874225,4.891037
5881,5.0,7.447336,4.891037
5882,5.0,7.8052607,4.8920913
5883,5.0,5.175269,4.985175
5884,5.0,7.447336,4.891037
5885,5.0,4.278691,4.928983
5886,5.0,4.4259853,5.161375
5887,5.0,8.377285,4.891037
5888,5.0,6.769542,4.868644
5889,5.0,8.874225,4.891037
5890,5.0,2.9492946,4.5014925
5891,5.0,7.609944,4.891037
5892,5.0,8.377285,4.865171
5893,5.0,5.8987145,4.7744355
5894,5.0,8.378253,4.912702
5895,5.0,5.292076,4.9149356
5896,5.0,7.8052607,4.891037
5897,5.0,6.7012577,4.7786427
5898,5.0,8.874225,4.891037
5899,5.0,8.377285,4.891037
5900,5.0,8.874225,4.891037
5901,5.0,8.377285,4.891037
5902,5.0,6.6113973,4.8479624
5903,5.0,7.311726,4.897333
5904,5.0,8.049671,4.891037
5905,5.0,8.874225,4.891037
5906,5.0,6.2987924,4.983153
5907,5.0,3.7438128,4.4451184
5908,5.0,8.874225,4.891037
5909,5.0,8.049671,4.891037
5910,5.0,4.890417,4.81764
5911,5.0,8.049671,4.891037
5912,5.0,8.377285,4.891037
5913,5.0,5.584217,4.4881396
5914,5.0,8.874225,4.891037
5915,5.0,7.017212,4.8517327
5916,5.0,8.798052,4.9048333
5917,5.0,4.8748717,4.68611
5918,5.0,7.7366557,4.8510056
5919,5.0,8.874225,4.891037
5920,5.0,6.036954,4.8635297
5921,5.0,6.8107624,4.891037
5922,5.0,8.874225,4.891037
5923,5.0,8.874225,4.891037
5924,5.0,7.6480093,4.93049
5925,5.0,7.2728586,4.9722686
5926,5.0,6.275283,5.0098658
5927,5.0,8.377285,4.891037
5928,5.0,5.3254385,4.7642865
5929,5.0,8.377285,4.891037
5930,5.0,6.363517,5.0424337
5931,5.0,8.874225,4.891037
5932,5.0,8.874225,4.891037
5933,5.0,6.8191614,4.829325
5934,5.0,7.806,4.896826
5935,5.0,8.787004,5.077266
5936,5.0,8.874225,4.891037
5937,5.0,4.2270637,4.515155
5938,5.0,6.282554,4.891037
5939,5.0,8.377285,4.891037
5940,5.0,8.377285,4.891037
5941,5.0,6.376406,4.8522544
5942,5.0,6.34759,4.841959
5943,5.0,8.377285,4.891037
5944,5.0,7.436998,4.891037
5945,5.0,6.3553133,4.917138
5946,5.0,5.2073307,4.7428446
5947,5.0,6.6773195,4.764327
5948,5.0,7.5792985,4.8774486
5949,5.0,5.2755175,4.7218966
5950,5.0,7.885897,4.7645917
5951,5.0,8.401228,4.907505
5952,5.0,2.0075848,3.4720585
5953,5.0,8.874225,4.891037
5954,5.0,8.874225,4.891037
5955,5.0,6.3777075,4.8911676
5956,5.0,4.7210336,4.9235716
5957,5.0,6.8640037,4.891037
5958,5.0,8.049671,4.891037
5959,5.0,7.8052607,4.891037
5960,5.0,8.874225,4.891037
5961,5.0,8.377285,4.891037
5962,5.0,8.874225,4.891037
5963,5.0,6.9502697,4.895752
5964,5.0,8.874225,4.891037
5965,5.0,6.3884273,4.8761425
5966,5.0,7.8052607,4.891037
5967,5.0,8.377285,4.891037
5968,5.0,8.377285,4.891037
5969,5.0,7.8052607,4.891037
5970,5.0,7.123489,4.83458
5971,5.0,6.1645536,4.8496823
5972,5.0,6.8107624,4.891037
5973,5.0,8.874225,4.891037
5974,5.0,8.049671,4.891037
5975,5.0,7.609944,4.891037
5976,5.0,8.049671,4.891037
5977,5.0,1.572826,3.831802
5978,5.0,6.8037896,4.891037
5979,5.0,7.447336,4.891037
5980,5.0,7.568774,4.86239
5981,5.0,8.049671,4.891037
5982,5.0,6.439948,5.152204
5983,5.0,8.874225,4.891037
5984,5.0,8.377285,4.891037
5985,5.0,7.1433625,4.7958694
5986,5.0,8.129512,4.9166574
5987,5.0,7.1862335,4.891037
5988,5.0,7.1593604,4.8632174
5989,5.0,4.3236556,5.070452
5990,5.0,5.828707,4.7806554
5991,5.0,6.438259,4.924599
5992,5.0,8.049671,4.891037
5993,5.0,5.684022,4.786767
5994,5.0,7.7760744,4.8617144
5995,5.0,8.377285,4.891037
5996,5.0,7.8052607,4.891037
5997,5.0,6.4164114,4.863292
5998,5.0,7.8052607,4.891037
5999,5.0,6.5975466,4.8472433
6000,5.0,7.8052607,4.891037
6001,5.0,8.377285,4.891037
6002,5.0,8.874225,4.891037
6003,5.0,7.5889664,4.891037
6004,5.0,5.1914034,4.8355684
6005,5.0,8.874225,4.891037
6006,5.0,8.874225,4.891037
6007,5.0,8.874225,4.891037
6008,5.0,5.055561,4.2929134
6009,5.0,7.1862335,4.891037
6010,5.0,3.344734,4.4461913
6011,5.0,8.826212,4.891037
6012,5.0,8.377285,4.891037
6013,5.0,7.1332192,4.8064218
6014,5.0,8.874225,4.891037
6015,5.0,8.874225,4.891037
6016,5.0,5.010221,5.0684166
6017,5.0,8.049671,4.891037
6018,5.0,7.319064,5.0808496
6019,5.0,8.874225,4.891037
6020,5.0,7.1862335,4.891037
6021,5.0,7.332228,4.8912544
6022,5.0,3.784178,4.971831
6023,5.0,6.8759537,4.8667426
6024,5.0,5.96982,5.003214
6025,5.0,8.874225,4.891037
6026,5.0,1.2620847,3.4746306
6027,5.0,7.797165,4.8909645
6028,5.0,6.5515933,4.890669
6029,5.0,4.6356144,4.6954665
6030,5.0,7.609944,4.891037
6031,5.0,4.037277,4.984
6032,5.0,6.7759547,4.9004235
6033,5.0,7.1862335,4.891037
6034,5.0,5.4111094,5.179798
6035,5.0,6.2643127,4.8356237
6036,5.0,6.5707736,4.9147983
6037,5.0,3.6782024,4.503792
6038,5.0,8.874225,4.891037
6039,5.0,3.9006584,5.133804
6040,5.0,7.447336,4.891037
6041,5.0,5.25759,5.053513
6042,5.0,7.639941,4.8231897
6043,5.0,5.7249055,4.8559756
6044,5.0,7.071283,4.6951475
6045,5.0,3.0349183,4.1990976
6046,5.0,6.611575,4.8559484
6047,5.0,8.377285,4.891037
6048,5.0,7.308042,4.891037
6049,5.0,8.377285,4.891037
6050,5.0,6.478811,4.7552776
6051,5.0,8.030123,4.890552
6052,5.0,6.888144,5.1445084
6053,5.0,6.1585565,4.843885
6054,5.0,7.8052607,4.891037
6055,5.0,6.472568,4.8505006
6056,5.0,8.377285,4.891037
6057,5.0,8.049671,4.891037
6058,5.0,8.874225,4.891037
6059,5.0,8.874225,4.891037
6060,5.0,8.874225,4.891037
6061,5.0,7.8052607,4.891037
6062,5.0,3.8478186,4.6763687
6063,5.0,6.0787487,4.891037
6064,5.0,5.0598507,4.8319263
6065,5.0,5.840306,4.8515215
6066,5.0,8.376979,4.891037
6067,5.0,7.446858,4.891037
6068,5.0,6.562487,4.950185
6069,5.0,8.850305,4.902116
6070,5.0,8.377285,4.891037
6071,5.0,8.049671,4.891037
6072,5.0,4.310596,4.828875
6073,5.0,7.609944,4.891037
6074,5.0,8.377285,4.891037
6075,5.0,8.010541,4.8251815
6076,5.0,8.874225,4.891037
6077,5.0,4.5077596,4.7786517
6078,5.0,5.519732,5.1414614
6079,5.0,7.308042,4.899738
6080,5.0,7.615526,4.89112
6081,5.0,7.3218565,4.9578605
6082,5.0,5.390289,4.8295255
6083,5.0,6.0453157,4.7911468
6084,5.0,8.874225,4.891037
6085,5.0,6.7704406,4.891037
6086,5.0,3.6937447,4.2455444
6087,5.0,6.0753765,4.854871
6088,5.0,6.9042296,4.891037
6089,5.0,8.077226,4.896132
6090,5.0,8.874225,4.891037
6091,5.0,5.3964467,4.6241612
6092,5.0,8.049671,4.891054
6093,5.0,6.427214,4.767332
6094,5.0,6.002478,4.857731
6095,5.0,7.447336,4.891037
6096,5.0,8.049671,4.891037
6097,5.0,7.79404,4.8474417
6098,5.0,6.4632354,4.8753867
6099,5.0,8.377285,4.891037
6100,5.0,6.009564,4.9450707
6101,5.0,8.045947,4.891037
6102,5.0,6.8850703,4.787633
6103,5.0,8.874225,4.891037
6104,5.0,8.874225,4.891037
6105,5.0,4.193077,4.7184763
6106,5.0,8.049671,4.891037
6107,5.0,8.377285,4.891037
6108,5.0,7.609944,4.891037
6109,5.0,8.049671,4.891037
6110,5.0,5.545833,4.7688456
6111,5.0,8.874225,4.891037
6112,5.0,6.145699,4.7825356
6113,5.0,8.874225,4.891037
6114,5.0,6.941381,4.890156
6115,5.0,7.0431,4.820304
6116,5.0,8.049671,4.891037
6117,5.0,8.874225,4.891037
6118,5.0,8.504653,4.987205
6119,5.0,8.874225,4.891037
6120,5.0,8.377285,4.891037
6121,5.0,7.031118,4.891037
6122,5.0,6.130057,4.9505835
6123,5.0,6.7358117,4.891037
6124,5.0,2.660899,4.291803
6125,5.0,7.2649264,4.82505
6126,5.0,7.2788544,4.890463
6127,5.0,8.874225,4.891037
6128,5.0,5.299866,4.8423223
6129,5.0,7.1862335,4.891037
6130,5.0,8.32909,4.8902655
6131,5.0,5.195667,4.891037
6132,5.0,8.049671,4.891037
6133,5.0,8.874225,4.891037
6134,5.0,7.8052607,4.891037
6135,5.0,8.874225,4.891037
6136,5.0,8.353029,4.891037
6137,5.0,5.224064,5.1225567
6138,5.0,8.874225,4.891037
6139,5.0,8.874225,4.891037
6140,5.0,7.8052607,4.891037
6141,5.0,7.447336,4.891037
6142,5.0,8.377285,4.891037
6143,5.0,7.609944,4.890855
6144,5.0,5.1053243,4.9269657
6145,5.0,8.874225,4.891037
6146,5.0,8.874225,4.891037
6147,5.0,6.320868,4.8825836
6148,5.0,7.609944,4.891037
6149,5.0,8.289758,4.8763556
6150,5.0,8.377285,4.891037
6151,5.0,3.5049121,4.2503257
6152,5.0,6.358962,4.836026
6153,5.0,4.0719285,4.838044
6154,5.0,6.3907776,4.8903327
6155,5.0,8.874225,4.891037
6156,5.0,7.609944,4.891037
6157,5.0,7.6172643,4.952103
6158,5.0,5.696022,4.864746
6159,5.0,8.049671,4.891037
6160,5.0,6.3810577,4.7388077
6161,5.0,5.0809436,4.874498
6162,5.0,2.9612746,4.5858274
6163,5.0,7.8052607,4.891037
6164,5.0,8.874225,4.891037
6165,5.0,8.049671,4.891037
6166,5.0,4.568969,4.747136
6167,5.0,6.1465693,4.96083
6168,5.0,7.3080387,4.891037
6169,5.0,7.308042,4.891037
6170,5.0,8.377285,4.891037
6171,5.0,8.874225,4.891037
6172,5.0,5.306119,4.891037
6173,5.0,5.426996,4.662076
6174,5.0,6.0720377,4.973511
6175,5.0,6.211688,4.9058666
6176,5.0,8.874225,4.891037
6177,5.0,8.377285,4.891037
6178,5.0,8.019436,4.891037
6179,5.0,8.874225,4.891037
6180,5.0,3.9337242,4.605103
6181,5.0,8.874225,4.891037
6182,5.0,7.077943,4.891037
6183,5.0,8.798167,4.8607025
6184,5.0,5.3630466,4.7496552
6185,5.0,5.802188,5.039052
6186,5.0,6.4621325,5.0783734
6187,5.0,8.874225,4.891037
6188,5.0,5.5298333,4.9193215
6189,5.0,5.160996,5.1448107
6190,5.0,7.5820384,4.891037
6191,5.0,7.077943,4.891037
6192,5.0,8.874225,4.891037
6193,5.0,8.874225,4.891037
6194,5.0,6.4614787,5.170078
6195,5.0,8.874225,4.891037
6196,5.0,5.993432,4.9950094
6197,5.0,6.5410385,4.8872066
6198,5.0,4.8394146,4.6052976
6199,5.0,7.8052607,4.891037
6200,5.0,6.377675,4.891037
6201,5.0,7.8052607,4.891037
6202,5.0,3.9676147,4.635363
6203,5.0,6.988465,4.891702
6204,5.0,8.874225,4.891037
6205,5.0,8.874225,4.891037
6206,5.0,8.049671,4.891037
6207,5.0,5.3564363,4.644745
6208,5.0,5.0935154,4.769163
6209,5.0,8.377285,4.891037
6210,5.0,7.8052607,4.891037
6211,5.0,8.377285,4.891037
6212,5.0,8.377285,4.891037
6213,5.0,6.225156,4.6594434
6214,5.0,8.874225,4.891037
6215,5.0,6.7371817,4.893617
6216,5.0,3.5563965,4.724386
6217,5.0,6.8948007,4.8727703
6218,5.0,8.377285,4.891037
6219,5.0,7.9046993,5.0680065
6220,5.0,6.6089163,4.9375925
6221,5.0,8.874225,4.891037
6222,5.0,3.9761117,4.4170837
6223,5.0,8.874225,4.891037
6224,5.0,8.049671,4.891037
6225,5.0,8.874225,4.891037
6226,5.0,7.8052607,4.891037
6227,5.0,7.8431964,4.9251385
6228,5.0,8.410801,4.918527
6229,5.0,8.377285,4.891037
6230,5.0,8.874225,4.891037
6231,5.0,8.874225,4.891037
6232,5.0,8.377285,4.891037
6233,5.0,8.005456,4.891037
6234,5.0,8.049671,4.891037
6235,5.0,6.9522314,5.0055943
6236,5.0,8.377285,4.891037
6237,5.0,7.1861715,4.891037
6238,5.0,8.049671,4.891037
6239,5.0,8.874225,4.891037
6240,5.0,8.874225,4.891037
6241,5.0,3.9059975,4.836479
6242,5.0,5.5459156,4.5611825
6243,5.0,8.049671,4.891037
6244,5.0,8.377285,4.891037
6245,5.0,7.199463,4.852024
6246,5.0,6.5415816,4.8444247
6247,5.0,7.3502755,4.934921
6248,5.0,8.049671,4.891037
6249,5.0,8.36056,4.891037
6250,5.0,5.4388633,4.491929
6251,5.0,5.414079,4.5959444
6252,5.0,7.0781174,4.891037
6253,5.0,8.314936,4.8938904
6254,5.0,8.377285,4.891037
6255,5.0,6.7960443,4.8154926
6256,5.0,7.447336,4.891037
6257,5.0,7.308042,4.891037
6258,5.0,7.8387175,4.978856
6259,5.0,7.447336,4.891037
6260,5.0,8.874225,4.891037
6261,5.0,7.3628087,4.9052596
6262,5.0,7.476996,4.890456
6263,5.0,8.874225,4.891037
6264,5.0,5.049293,4.6909924
6265,5.0,6.2393293,4.8425517
6266,5.0,7.8052607,4.891037
6267,5.0,5.6138697,4.819389
6268,5.0,7.077943,4.891037
6269,5.0,4.0511036,4.7729096
6270,5.0,5.3405566,4.7894483
6271,5.0,8.049671,4.891037
6272,5.0,7.447336,4.891037
6273,5.0,8.874225,4.891037
6274,5.0,7.8052607,4.891037
6275,5.0,8.874225,4.891037
6276,5.0,8.049671,4.891037
6277,5.0,8.049671,4.891037
6278,5.0,8.874225,4.891037
6279,5.0,8.377731,5.0070744
6280,5.0,5.54205,4.785942
6281,5.0,8.049671,4.891037
6282,5.0,8.874225,4.891037
6283,5.0,7.1862335,4.891037
6284,5.0,7.609944,4.891037
6285,5.0,8.874225,4.891037
6286,5.0,8.049545,4.891037
6287,5.0,5.641887,4.9501524
6288,5.0,8.874225,4.891037
6289,5.0,8.874225,4.891037
6290,5.0,8.348695,4.891037
6291,5.0,7.609944,4.891037
6292,5.0,7.9877462,4.879752
6293,5.0,7.447336,4.891037
6294,5.0,8.377285,4.8910413
6295,5.0,6.181538,4.837782
6296,5.0,5.7484336,5.0240693
6297,5.0,5.76672,4.8129296
6298,5.0,8.874225,4.891037
6299,5.0,7.677406,4.8304596
6300,5.0,7.505955,4.934209
6301,5.0,6.428951,4.891037
6302,5.0,8.874225,4.891037
6303,5.0,8.049671,4.891037
6304,5.0,7.7974386,4.9571567
6305,5.0,8.049671,4.891037
6306,5.0,8.049671,4.891037
6307,5.0,6.7358117,4.891037
6308,5.0,8.049671,4.891037
6309,5.0,8.874225,4.891037
6310,5.0,7.5786533,4.891037
6311,5.0,8.874225,4.891037
6312,5.0,8.773121,4.8515873
6313,5.0,5.7643347,4.9783916
6314,5.0,8.874225,4.891037
6315,5.0,8.377285,4.891037
6316,5.0,8.466692,5.16645
6317,5.0,8.377285,4.891037
6318,5.0,8.377285,4.891037
6319,5.0,5.139305,4.6705775
6320,5.0,8.377285,4.891037
6321,5.0,8.874225,4.891037
6322,5.0,5.255961,5.1742597
6323,5.0,8.04968,4.912586
6324,5.0,7.449518,4.894532
6325,5.0,7.26255,4.9466743
6326,5.0,8.874225,4.891034
6327,5.0,7.58529,4.949979
6328,5.0,6.3306684,4.8128996
6329,5.0,5.4007635,4.8754435
6330,5.0,8.874225,4.891037
6331,5.0,8.377285,4.891037
6332,5.0,6.007839,4.700638
6333,5.0,7.782343,4.891037
6334,5.0,8.049671,4.891037
6335,5.0,7.8052607,4.891037
6336,5.0,7.8052607,4.891037
6337,5.0,7.8052607,4.891037
6338,5.0,8.874225,4.891037
6339,5.0,7.1862335,4.891037
6340,5.0,6.6281896,4.918835
6341,5.0,8.377285,4.8907614
6342,5.0,8.874225,4.891037
6343,5.0,6.6662335,4.891037
6344,5.0,8.874225,4.891037
6345,5.0,8.874225,4.8910522
6346,5.0,8.874225,4.891037
6347,5.0,8.874225,4.891037
6348,5.0,8.874225,4.891037
6349,5.0,5.5223346,4.676758
6350,5.0,8.377285,4.891037
6351,5.0,7.4056187,4.8508425
6352,5.0,4.65979,4.6521783
6353,5.0,6.1147923,4.8453145
6354,5.0,8.874225,4.891037
